code,name,category,brand,model,unit,currency_code,sale_price,stock_quantity,minimum_stock,vat_rate,lead_time,description,technical_summary,is_active
DANFOSS-FC-51-0-75-KW-001,"FC 51 0,75 kW Frekans Konvertörü 400 V AC, 2.2A, %150 Yüklenme IP 20, RFI Filtre, Modbus RTU",Inverter,Danfoss,"FC 51 0,75 kW",adet,EURTRY,123.06,0,0,20,,"FC 51 0,75 kW Frekans Konvertörü 400 V AC, 2.2A, %150 Yüklenme IP 20, RFI Filtre, Modbus RTU",Seri: Danfoss VLT® Micro Drives,true
DANFOSS-FC-51-1-5-KW-002,"FC 51 1,5 kW Frekans Konvertörü, 400 V AC, 3.7A %150 Yüklenme IP 20, RFI Filtre, Kıyıcı, Modbus RTU",Inverter,Danfoss,"FC 51 1,5 kW",adet,EURTRY,166.47,0,0,20,,"FC 51 1,5 kW Frekans Konvertörü, 400 V AC, 3.7A %150 Yüklenme IP 20, RFI Filtre, Kıyıcı, Modbus RTU",Seri: Danfoss VLT® Micro Drives,true
DANFOSS-FC-51-2-2-KW-003,"FC 51 2.2 kW Frekans Konvertörü, 400 V AC, 5.3A %150 Yüklenme IP 20, RFI Filtre, Kıyıcı, Modbus RTU",Inverter,Danfoss,FC 51 2.2 kW,adet,EURTRY,207.97,0,0,20,,"FC 51 2.2 kW Frekans Konvertörü, 400 V AC, 5.3A %150 Yüklenme IP 20, RFI Filtre, Kıyıcı, Modbus RTU",Seri: Danfoss VLT® Micro Drives,true
DANFOSS-FC-51-3-KW-004,"FC 51 3 kW Frekans Konvertörü, 400 V AC, 7.2A %150 Yüklenme IP 20, RFI Filtre, Kıyıcı, Modbus RTU",Inverter,Danfoss,FC 51 3 kW,adet,EURTRY,236.10,0,0,20,,"FC 51 3 kW Frekans Konvertörü, 400 V AC, 7.2A %150 Yüklenme IP 20, RFI Filtre, Kıyıcı, Modbus RTU",Seri: Danfoss VLT® Micro Drives,true
DANFOSS-FC-51-4-KW-005,"FC 51 4 kW Frekans Konvertörü, 400 V AC, 9A %150 Yüklenme IP 20, RFI Filtre, Kıyıcı, Modbus RTU",Inverter,Danfoss,FC 51 4 kW,adet,EURTRY,255.66,0,0,20,,"FC 51 4 kW Frekans Konvertörü, 400 V AC, 9A %150 Yüklenme IP 20, RFI Filtre, Kıyıcı, Modbus RTU",Seri: Danfoss VLT® Micro Drives,true
DANFOSS-FC-51-5-5-KW-006,"FC 51 5,5 kW Frekans Konvertörü, 400 V AC 12A %150 Yüklenme IP 20, RFI Filtre, Kıyıcı, Modbus RTU",Inverter,Danfoss,"FC 51 5,5 kW",adet,EURTRY,298.59,0,0,20,,"FC 51 5,5 kW Frekans Konvertörü, 400 V AC 12A %150 Yüklenme IP 20, RFI Filtre, Kıyıcı, Modbus RTU",Seri: Danfoss VLT® Micro Drives,true
DANFOSS-FC-51-7-5-KW-007,"FC 51 7,5 kW Frekans Konvertörü, 400 V AC, 15,5A %150 Yüklenme IP 20, RFI Filtre, Kıyıcı, Modbus RTU",Inverter,Danfoss,"FC 51 7,5 kW",adet,EURTRY,338.66,0,0,20,,"FC 51 7,5 kW Frekans Konvertörü, 400 V AC, 15,5A %150 Yüklenme IP 20, RFI Filtre, Kıyıcı, Modbus RTU",Seri: Danfoss VLT® Micro Drives,true
DANFOSS-FC-51-11-KW-008,"FC 51 11 kW Frekans Konvertörü, 400 V AC, 23A %150 Yüklenme IP 20, RFI Filtre, Kıyıcı, Modbus RTU",Inverter,Danfoss,FC 51 11 kW,adet,EURTRY,488.43,0,0,20,,"FC 51 11 kW Frekans Konvertörü, 400 V AC, 23A %150 Yüklenme IP 20, RFI Filtre, Kıyıcı, Modbus RTU",Seri: Danfoss VLT® Micro Drives,true
DANFOSS-FC-51-15-KW-009,"FC 51 15 kW Frekans Konvertörü, 400 V AC, 31A %150 Yüklenme IP 20, RFI Filtre, Kıyıcı, Modbus RTU",Inverter,Danfoss,FC 51 15 kW,adet,EURTRY,564.27,0,0,20,,"FC 51 15 kW Frekans Konvertörü, 400 V AC, 31A %150 Yüklenme IP 20, RFI Filtre, Kıyıcı, Modbus RTU",Seri: Danfoss VLT® Micro Drives,true
DANFOSS-FC-51-18-5-KW-010,"FC 51 18,5 kW Frekans Konvertörü, 400 V AC, 37A %150 Yüklenme IP 20, RFI Filtre, Kıyıcı, Modbus RTU",Inverter,Danfoss,"FC 51 18,5 kW",adet,EURTRY,697.35,0,0,20,,"FC 51 18,5 kW Frekans Konvertörü, 400 V AC, 37A %150 Yüklenme IP 20, RFI Filtre, Kıyıcı, Modbus RTU",Seri: Danfoss VLT® Micro Drives,true
DANFOSS-FC-51-22-KW-011,"FC 51 22 kW Frekans Konvertörü, 400 V AC, 43A %150 Yüklenme IP 20, RFI Filtre, Kıyıcı, Modbus RTU",Inverter,Danfoss,FC 51 22 kW,adet,EURTRY,818.98,0,0,20,,"FC 51 22 kW Frekans Konvertörü, 400 V AC, 43A %150 Yüklenme IP 20, RFI Filtre, Kıyıcı, Modbus RTU",Seri: Danfoss VLT® Micro Drives,true
DANFOSS-LCP-11-012,VLT® Control Panel LCP 11 Numerik Panel,Kontrol Panelleri,Danfoss,LCP 11,adet,EURTRY,20.64,0,0,20,,VLT® Control Panel LCP 11 Numerik Panel,Seri: Danfoss VLT® Options,true
DANFOSS-FC-101-0-75-KW-013,"FC 101 0,75 kW Frekans Konvertörü, 400 VAC, 2,2A %110 Yüklenme, IP 20, EMC/RFI Filtre, Modbus RTU, Bacnet",Inverter,Danfoss,"FC 101 0,75 kW",adet,EURTRY,166.28,0,0,20,,"FC 101 0,75 kW Frekans Konvertörü, 400 VAC, 2,2A %110 Yüklenme, IP 20, EMC/RFI Filtre, Modbus RTU, Bacnet",Seri: Danfoss VLT® Hvac Drives,true
DANFOSS-FC-101-1-5-KW-014,"FC 101 1,5 kW Frekans Konvertörü, 400 VAC, 3,7A %110 Yüklenme, IP 20, EMC/RFI Filtre, Modbus RTU, Bacnet",Inverter,Danfoss,"FC 101 1,5 kW",adet,EURTRY,221.07,0,0,20,,"FC 101 1,5 kW Frekans Konvertörü, 400 VAC, 3,7A %110 Yüklenme, IP 20, EMC/RFI Filtre, Modbus RTU, Bacnet",Seri: Danfoss VLT® Hvac Drives,true
DANFOSS-FC-101-2-2-KW-015,"FC 101 2,2 kW Frekans Konvertörü, 400 VAC, 5,3A %110 Yüklenme, IP 20, EMC/RFI Filtre, Modbus RTU, Bacnet",Inverter,Danfoss,"FC 101 2,2 kW",adet,EURTRY,269.19,0,0,20,,"FC 101 2,2 kW Frekans Konvertörü, 400 VAC, 5,3A %110 Yüklenme, IP 20, EMC/RFI Filtre, Modbus RTU, Bacnet",Seri: Danfoss VLT® Hvac Drives,true
DANFOSS-FC-101-3-KW-016,"FC 101 3 kW Frekans Konvertörü, 400 VAC, 7,2A %110 Yüklenme, IP 20, EMC/RFI Filtre, Modbus RTU, Bacnet",Inverter,Danfoss,FC 101 3 kW,adet,EURTRY,301.11,0,0,20,,"FC 101 3 kW Frekans Konvertörü, 400 VAC, 7,2A %110 Yüklenme, IP 20, EMC/RFI Filtre, Modbus RTU, Bacnet",Seri: Danfoss VLT® Hvac Drives,true
DANFOSS-FC-101-4-KW-017,"FC 101 4 kW Frekans Konvertörü, 400 VAC, 9,1A %110 Yüklenme, IP 20, EMC/RFI Filtre, Modbus RTU, Bacnet",Inverter,Danfoss,FC 101 4 kW,adet,EURTRY,321.60,0,0,20,,"FC 101 4 kW Frekans Konvertörü, 400 VAC, 9,1A %110 Yüklenme, IP 20, EMC/RFI Filtre, Modbus RTU, Bacnet",Seri: Danfoss VLT® Hvac Drives,true
DANFOSS-FC-101-5-5-KW-018,"FC 101 5,5 kW Frekans Konvertörü, 400 VAC, 12A %110 Yüklenme, IP 20, EMC/RFI Filtre, Modbus RTU, Bacnet",Inverter,Danfoss,"FC 101 5,5 kW",adet,EURTRY,372.10,0,0,20,,"FC 101 5,5 kW Frekans Konvertörü, 400 VAC, 12A %110 Yüklenme, IP 20, EMC/RFI Filtre, Modbus RTU, Bacnet",Seri: Danfoss VLT® Hvac Drives,true
DANFOSS-FC-101-7-5-KW-019,"FC 101 7,5 kW Frekans Konvertörü, 400 VAC, 15,5A %110 Yüklenme, IP 20, EMC/RFI Filtre, Modbus RTU, Bacnet",Inverter,Danfoss,"FC 101 7,5 kW",adet,EURTRY,418.79,0,0,20,,"FC 101 7,5 kW Frekans Konvertörü, 400 VAC, 15,5A %110 Yüklenme, IP 20, EMC/RFI Filtre, Modbus RTU, Bacnet",Seri: Danfoss VLT® Hvac Drives,true
DANFOSS-FC-101-11-KW-020,"FC 101 11 kW Frekans Konvertörü, 400 VAC, 23A %110 Yüklenme, IP 20, EMC/RFI Filtre, Modbus RTU, Bacnet",Inverter,Danfoss,FC 101 11 kW,adet,EURTRY,554.51,0,0,20,,"FC 101 11 kW Frekans Konvertörü, 400 VAC, 23A %110 Yüklenme, IP 20, EMC/RFI Filtre, Modbus RTU, Bacnet",Seri: Danfoss VLT® Hvac Drives,true
DANFOSS-FC-101-15-KW-021,"FC 101 15 kW Frekans Konvertörü, 400 VAC, 31A %110 Yüklenme, IP 20, EMC/RFI Filtre, Modbus RTU, Bacnet",Inverter,Danfoss,FC 101 15 kW,adet,EURTRY,635.48,0,0,20,,"FC 101 15 kW Frekans Konvertörü, 400 VAC, 31A %110 Yüklenme, IP 20, EMC/RFI Filtre, Modbus RTU, Bacnet",Seri: Danfoss VLT® Hvac Drives,true
DANFOSS-FC-101-18-5-KW-022,"FC 101 18,5 kW Frekans Konvertörü, 400 VAC, 37A %110 Yüklenme, IP 20, EMC/RFI Filtre, Modbus RTU, Bacnet",Inverter,Danfoss,"FC 101 18,5 kW",adet,EURTRY,802.32,0,0,20,,"FC 101 18,5 kW Frekans Konvertörü, 400 VAC, 37A %110 Yüklenme, IP 20, EMC/RFI Filtre, Modbus RTU, Bacnet",Seri: Danfoss VLT® Hvac Drives,true
DANFOSS-FC-101-22-KW-023,"FC 101 22 kW Frekans Konvertörü, 400 VAC, 42,5A %110 Yüklenme, IP 20, EMC/RFI Filtre, Modbus RTU, Bacnet",Inverter,Danfoss,FC 101 22 kW,adet,EURTRY,941.19,0,0,20,,"FC 101 22 kW Frekans Konvertörü, 400 VAC, 42,5A %110 Yüklenme, IP 20, EMC/RFI Filtre, Modbus RTU, Bacnet",Seri: Danfoss VLT® Hvac Drives,true
DANFOSS-FC-101-30-KW-024,"FC 101 30 kW Frekans Konvertörü, 400 VAC, 61A %110 Yüklenme, IP 20, EMC/RFI Filtre, Modbus RTU, Bacnet",Inverter,Danfoss,FC 101 30 kW,adet,EURTRY,1077.12,0,0,20,,"FC 101 30 kW Frekans Konvertörü, 400 VAC, 61A %110 Yüklenme, IP 20, EMC/RFI Filtre, Modbus RTU, Bacnet",Seri: Danfoss VLT® Hvac Drives,true
DANFOSS-FC-101-37-KW-025,"FC 101 37 kW Frekans Konvertörü, 400 VAC, 73A %110 Yüklenme, IP 20, EMC/RFI Filtre, Modbus RTU, Bacnet",Inverter,Danfoss,FC 101 37 kW,adet,EURTRY,1325.42,0,0,20,,"FC 101 37 kW Frekans Konvertörü, 400 VAC, 73A %110 Yüklenme, IP 20, EMC/RFI Filtre, Modbus RTU, Bacnet",Seri: Danfoss VLT® Hvac Drives,true
DANFOSS-FC-101-45-KW-026,"FC 101 45 kW Frekans Konvertörü, 400 VAC, 90A %110 Yüklenme, IP 20, EMC/RFI Filtre, Modbus RTU, Bacnet",Inverter,Danfoss,FC 101 45 kW,adet,EURTRY,1628.68,0,0,20,,"FC 101 45 kW Frekans Konvertörü, 400 VAC, 90A %110 Yüklenme, IP 20, EMC/RFI Filtre, Modbus RTU, Bacnet",Seri: Danfoss VLT® Hvac Drives,true
DANFOSS-FC-101-55-KW-027,"FC 101 55 kW Frekans Konvertörü, 400 VAC, 106A %110 Yüklenme, IP 20, EMC/RFI Filtre, Modbus RTU, Bacnet",Inverter,Danfoss,FC 101 55 kW,adet,EURTRY,1957.47,0,0,20,,"FC 101 55 kW Frekans Konvertörü, 400 VAC, 106A %110 Yüklenme, IP 20, EMC/RFI Filtre, Modbus RTU, Bacnet",Seri: Danfoss VLT® Hvac Drives,true
DANFOSS-FC-101-75-KW-028,"FC 101 75 kW Frekans Konvertörü, 400 VAC, 147A %110 Yüklenme, IP 20, EMC/RFI Filtre, Modbus RTU, Bacnet",Inverter,Danfoss,FC 101 75 kW,adet,EURTRY,2227.85,0,0,20,,"FC 101 75 kW Frekans Konvertörü, 400 VAC, 147A %110 Yüklenme, IP 20, EMC/RFI Filtre, Modbus RTU, Bacnet",Seri: Danfoss VLT® Hvac Drives,true
DANFOSS-FC-101-90-KW-029,"FC 101 90 kW Frekans Konvertörü, 400 VAC, 177A %110 Yüklenme, IP 20, EMC/RFI Filtre, Modbus RTU, Bacnet",Inverter,Danfoss,FC 101 90 kW,adet,EURTRY,2626.80,0,0,20,,"FC 101 90 kW Frekans Konvertörü, 400 VAC, 177A %110 Yüklenme, IP 20, EMC/RFI Filtre, Modbus RTU, Bacnet",Seri: Danfoss VLT® Hvac Drives,true
DANFOSS-LCP-31-030,VLT® Control Panel LCP 31,Kontrol Panelleri,Danfoss,LCP 31,adet,EURTRY,44.45,0,0,20,,VLT® Control Panel LCP 31,Seri: Danfoss VLT® Options,true
DANFOSS-FC-102-1-1-KW-031,"FC 102 1,1 kW Frekans Konvertörü, 400 VAC, 3A, %110 Yüklenme, IP 20, EMC/RFI Filtre, DC Şok Bobini, Modbus RTU, Bacnet, Gelişmiş Türkçe Kontrol Paneli",Inverter,Danfoss,"FC 102 1,1 kW",adet,EURTRY,315.29,0,0,20,,"FC 102 1,1 kW Frekans Konvertörü, 400 VAC, 3A, %110 Yüklenme, IP 20, EMC/RFI Filtre, DC Şok Bobini, Modbus RTU, Bacnet, Gelişmiş Türkçe Kontrol Paneli",Seri: Danfoss VLT® Hvac Drives,true
DANFOSS-FC-102-1-5-KW-032,"FC 102 1,5 kW Frekans Konvertörü, 400 VAC, 4.1A, %110 Yüklenme, IP 20, EMC/RFI Filtre, DC Şok Bobini, Modbus RTU, Bacnet, Gelişmiş Türkçe Kontrol Paneli",Inverter,Danfoss,"FC 102 1,5 kW",adet,EURTRY,361.39,0,0,20,,"FC 102 1,5 kW Frekans Konvertörü, 400 VAC, 4.1A, %110 Yüklenme, IP 20, EMC/RFI Filtre, DC Şok Bobini, Modbus RTU, Bacnet, Gelişmiş Türkçe Kontrol Paneli",Seri: Danfoss VLT® Hvac Drives,true
DANFOSS-FC-102-2-2-KW-033,"FC 102 2,2 kW Frekans Konvertörü, 400 VAC, 5.6A, %110 Yüklenme, IP 20, EMC/RFI Filtre, DC Şok Bobini, Modbus RTU, Bacnet, Gelişmiş Türkçe Kontrol Paneli",Inverter,Danfoss,"FC 102 2,2 kW",adet,EURTRY,434.24,0,0,20,,"FC 102 2,2 kW Frekans Konvertörü, 400 VAC, 5.6A, %110 Yüklenme, IP 20, EMC/RFI Filtre, DC Şok Bobini, Modbus RTU, Bacnet, Gelişmiş Türkçe Kontrol Paneli",Seri: Danfoss VLT® Hvac Drives,true
DANFOSS-FC-102-3-KW-034,"FC 102 3 kW Frekans Konvertörü, 400 VAC, 7.2A, %110 Yüklenme, IP 20, EMC/RFI Filtre, DC Şok Bobini, Modbus RTU, Bacnet, Gelişmiş Türkçe Kontrol Paneli",Inverter,Danfoss,FC 102 3 kW,adet,EURTRY,483.19,0,0,20,,"FC 102 3 kW Frekans Konvertörü, 400 VAC, 7.2A, %110 Yüklenme, IP 20, EMC/RFI Filtre, DC Şok Bobini, Modbus RTU, Bacnet, Gelişmiş Türkçe Kontrol Paneli",Seri: Danfoss VLT® Hvac Drives,true
DANFOSS-FC-102-4-KW-035,"FC 102 4 kW Frekans Konvertörü, 400 VAC, 10A, %110 Yüklenme, IP 20, EMC/RFI Filtre, DC Şok Bobini, Modbus RTU, Bacnet, Gelişmiş Türkçe Kontrol Paneli",Inverter,Danfoss,FC 102 4 kW,adet,EURTRY,514.49,0,0,20,,"FC 102 4 kW Frekans Konvertörü, 400 VAC, 10A, %110 Yüklenme, IP 20, EMC/RFI Filtre, DC Şok Bobini, Modbus RTU, Bacnet, Gelişmiş Türkçe Kontrol Paneli",Seri: Danfoss VLT® Hvac Drives,true
DANFOSS-FC-102-5-5-KW-036,"FC 102 5,5 kW Frekans Konvertörü, 400 VAC, 13A, %110 Yüklenme, IP 20, EMC/RFI Filtre, DC Şok Bobini, Modbus RTU, Bacnet, Gelişmiş Türkçe Kontrol Paneli",Inverter,Danfoss,"FC 102 5,5 kW",adet,EURTRY,592.46,0,0,20,,"FC 102 5,5 kW Frekans Konvertörü, 400 VAC, 13A, %110 Yüklenme, IP 20, EMC/RFI Filtre, DC Şok Bobini, Modbus RTU, Bacnet, Gelişmiş Türkçe Kontrol Paneli",Seri: Danfoss VLT® Hvac Drives,true
DANFOSS-FC-102-7-5-KW-037,"FC 102 7,5 kW Frekans Konvertörü, 400 VAC, 16A, %110 Yüklenme, IP 20, EMC/RFI Filtre, DC Şok Bobini, Modbus RTU, Bacnet, Gelişmiş Türkçe Kontrol Paneli",Inverter,Danfoss,"FC 102 7,5 kW",adet,EURTRY,663.60,0,0,20,,"FC 102 7,5 kW Frekans Konvertörü, 400 VAC, 16A, %110 Yüklenme, IP 20, EMC/RFI Filtre, DC Şok Bobini, Modbus RTU, Bacnet, Gelişmiş Türkçe Kontrol Paneli",Seri: Danfoss VLT® Hvac Drives,true
DANFOSS-FC-102-11-KW-038,"FC 102 11 kW Frekans Konvertörü, 400 VAC, 24A, %110 Yüklenme, IP 20, EMC/RFI Filtre, DC Şok Bobini, Modbus RTU, Bacnet, Gelişmiş Türkçe Kontrol Paneli",Inverter,Danfoss,FC 102 11 kW,adet,EURTRY,666.40,0,0,20,,"FC 102 11 kW Frekans Konvertörü, 400 VAC, 24A, %110 Yüklenme, IP 20, EMC/RFI Filtre, DC Şok Bobini, Modbus RTU, Bacnet, Gelişmiş Türkçe Kontrol Paneli",Seri: Danfoss VLT® Hvac Drives,true
DANFOSS-FC-102-15-KW-039,"FC 102 15 kW Frekans Konvertörü, 400 VAC, 32A, %110 Yüklenme, IP 20, EMC/RFI Filtre, DC Şok Bobini, Modbus RTU, Bacnet, Gelişmiş Türkçe Kontrol Paneli",Inverter,Danfoss,FC 102 15 kW,adet,EURTRY,760.90,0,0,20,,"FC 102 15 kW Frekans Konvertörü, 400 VAC, 32A, %110 Yüklenme, IP 20, EMC/RFI Filtre, DC Şok Bobini, Modbus RTU, Bacnet, Gelişmiş Türkçe Kontrol Paneli",Seri: Danfoss VLT® Hvac Drives,true
DANFOSS-FC-102-18-5-KW-040,"FC 102 18,5 kW Frekans Konvertörü, 400 VAC, 37.5A, %110 Yüklenme, IP 20, EMC/RFI Filtre, DC Şok Bobini, Modbus RTU, Bacnet, Gelişmiş Türkçe Kontrol Paneli",Inverter,Danfoss,"FC 102 18,5 kW",adet,EURTRY,956.16,0,0,20,,"FC 102 18,5 kW Frekans Konvertörü, 400 VAC, 37.5A, %110 Yüklenme, IP 20, EMC/RFI Filtre, DC Şok Bobini, Modbus RTU, Bacnet, Gelişmiş Türkçe Kontrol Paneli",Seri: Danfoss VLT® Hvac Drives,true
DANFOSS-FC-102-22-KW-041,"FC 102 22 kW Frekans Konvertörü, 400 VAC, 44A, %110 Yüklenme, IP 20, EMC/RFI Filtre, DC Şok Bobini, Modbus RTU, Bacnet, Gelişmiş Türkçe Kontrol Paneli",Inverter,Danfoss,FC 102 22 kW,adet,EURTRY,1119.18,0,0,20,,"FC 102 22 kW Frekans Konvertörü, 400 VAC, 44A, %110 Yüklenme, IP 20, EMC/RFI Filtre, DC Şok Bobini, Modbus RTU, Bacnet, Gelişmiş Türkçe Kontrol Paneli",Seri: Danfoss VLT® Hvac Drives,true
DANFOSS-FC-102-30-KW-042,"FC 102 30 kW Frekans Konvertörü, 400 VAC, 61A, %110 Yüklenme, IP 20, EMC/RFI Filtre, DC Şok Bobini, Modbus RTU, Bacnet, Gelişmiş Türkçe Kontrol Paneli",Inverter,Danfoss,FC 102 30 kW,adet,EURTRY,1300.56,0,0,20,,"FC 102 30 kW Frekans Konvertörü, 400 VAC, 61A, %110 Yüklenme, IP 20, EMC/RFI Filtre, DC Şok Bobini, Modbus RTU, Bacnet, Gelişmiş Türkçe Kontrol Paneli",Seri: Danfoss VLT® Hvac Drives,true
DANFOSS-FC-102-37-KW-043,"FC 102 37 kW Frekans Konvertörü, 400 VAC, 73A, %110 Yüklenme, IP 20, EMC/RFI Filtre, DC Şok Bobini, Modbus RTU, Bacnet, Gelişmiş Türkçe Kontrol Paneli",Inverter,Danfoss,FC 102 37 kW,adet,EURTRY,1591.66,0,0,20,,"FC 102 37 kW Frekans Konvertörü, 400 VAC, 73A, %110 Yüklenme, IP 20, EMC/RFI Filtre, DC Şok Bobini, Modbus RTU, Bacnet, Gelişmiş Türkçe Kontrol Paneli",Seri: Danfoss VLT® Hvac Drives,true
DANFOSS-FC-102-45-KW-044,"FC 102 45 kW Frekans Konvertörü, 400 VAC, 90A, %110 Yüklenme, IP 20, EMC/RFI Filtre, DC Şok Bobini, Modbus RTU, Bacnet, Gelişmiş Türkçe Kontrol Paneli",Inverter,Danfoss,FC 102 45 kW,adet,EURTRY,1946.36,0,0,20,,"FC 102 45 kW Frekans Konvertörü, 400 VAC, 90A, %110 Yüklenme, IP 20, EMC/RFI Filtre, DC Şok Bobini, Modbus RTU, Bacnet, Gelişmiş Türkçe Kontrol Paneli",Seri: Danfoss VLT® Hvac Drives,true
DANFOSS-FC-102-55-KW-045,"FC 102 55 kW Frekans Konvertörü, 400 VAC, 106A, %110 Yüklenme, IP 20, EMC/RFI Filtre, DC Şok Bobini, Modbus RTU, Bacnet, Gelişmiş Türkçe Kontrol Paneli",Inverter,Danfoss,FC 102 55 kW,adet,EURTRY,2331.07,0,0,20,,"FC 102 55 kW Frekans Konvertörü, 400 VAC, 106A, %110 Yüklenme, IP 20, EMC/RFI Filtre, DC Şok Bobini, Modbus RTU, Bacnet, Gelişmiş Türkçe Kontrol Paneli",Seri: Danfoss VLT® Hvac Drives,true
DANFOSS-FC-102-75-KW-046,"FC 102 75 kW Frekans Konvertörü, 400 VAC, 147A, %110 Yüklenme, IP 20, EMC/RFI Filtre, DC Şok Bobini, Modbus RTU, Bacnet, Gelişmiş Türkçe Kontrol Paneli",Inverter,Danfoss,FC 102 75 kW,adet,EURTRY,2647.25,0,0,20,,"FC 102 75 kW Frekans Konvertörü, 400 VAC, 147A, %110 Yüklenme, IP 20, EMC/RFI Filtre, DC Şok Bobini, Modbus RTU, Bacnet, Gelişmiş Türkçe Kontrol Paneli",Seri: Danfoss VLT® Hvac Drives,true
GMT-GAIN-INVERTER-0-40KW-220-380V-047,"GAİN İNVERTER 0,40KW 220/380V",Inverter,GMT,"GAİN İNVERTER 0,40KW 220/380V",adet,EURTRY,81.36,0,0,20,,"GAİN İNVERTER 0,40KW 220/380V",Seri: GMT,true
GMT-GAIN-INVERTER-0-75KW-220-380V-048,"GAİN İNVERTER 0,75KW 220/380V",Inverter,GMT,"GAİN İNVERTER 0,75KW 220/380V",adet,EURTRY,87.54,0,0,20,,"GAİN İNVERTER 0,75KW 220/380V",Seri: GMT,true
GMT-GAIN-INVERTER-1-5KW-220-380V-049,"GAİN İNVERTER 1,5KW 220/380V",Inverter,GMT,"GAİN İNVERTER 1,5KW 220/380V",adet,EURTRY,116.38,0,0,20,,"GAİN İNVERTER 1,5KW 220/380V",Seri: GMT,true
GMT-GAIN-INVERTER-2-2KW-220-380V-050,"GAİN İNVERTER 2,2KW 220/380V",Inverter,GMT,"GAİN İNVERTER 2,2KW 220/380V",adet,EURTRY,143.68,0,0,20,,"GAİN İNVERTER 2,2KW 220/380V",Seri: GMT,true
GMT-MIKNO-INVERTER-0-75KW-380-380V-051,"MİKNO İNVERTER 0,75KW 380/380V",Inverter,GMT,"MİKNO İNVERTER 0,75KW 380/380V",adet,EURTRY,123.59,0,0,20,,"MİKNO İNVERTER 0,75KW 380/380V",Seri: GMT,true
GMT-MIKNO-INVERTER-1-5KW-380-380V-052,"MİKNO İNVERTER 1,5KW 380/380V",Inverter,GMT,"MİKNO İNVERTER 1,5KW 380/380V",adet,EURTRY,138.00,0,0,20,,"MİKNO İNVERTER 1,5KW 380/380V",Seri: GMT,true
GMT-MIKNO-INVERTER-2-2KW-380-380V-053,"MİKNO İNVERTER 2,2KW 380/380V",Inverter,GMT,"MİKNO İNVERTER 2,2KW 380/380V",adet,EURTRY,154.48,0,0,20,,"MİKNO İNVERTER 2,2KW 380/380V",Seri: GMT,true
GMT-MIKNO-INVERTER-3-7KW-380-380V-054,"MİKNO İNVERTER 3,7KW 380/380V",Inverter,GMT,"MİKNO İNVERTER 3,7KW 380/380V",adet,EURTRY,164.78,0,0,20,,"MİKNO İNVERTER 3,7KW 380/380V",Seri: GMT,true
GMT-MIKNO-INVERTER-5-5KW-380-380V-055,MİKNO İNVERTER 5.5KW 380/380V,Inverter,GMT,MİKNO İNVERTER 5.5KW 380/380V,adet,EURTRY,267.00,0,0,20,,MİKNO İNVERTER 5.5KW 380/380V,Seri: GMT,true
GMT-MIKNO-INVERTER-7-5KW-380-380V-056,MİKNO İNVERTER 7.5KW 380/380V,Inverter,GMT,MİKNO İNVERTER 7.5KW 380/380V,adet,EURTRY,294.55,0,0,20,,MİKNO İNVERTER 7.5KW 380/380V,Seri: GMT,true
GMT-MIKNO-INVERTER-11KW-380-380V-057,MİKNO İNVERTER 11KW 380/380V,Inverter,GMT,MİKNO İNVERTER 11KW 380/380V,adet,EURTRY,380.03,0,0,20,,MİKNO İNVERTER 11KW 380/380V,Seri: GMT,true
GMT-MIKNO-INVERTER-15KW-380-380V-058,MİKNO İNVERTER 15KW 380/380V,Inverter,GMT,MİKNO İNVERTER 15KW 380/380V,adet,EURTRY,480.96,0,0,20,,MİKNO İNVERTER 15KW 380/380V,Seri: GMT,true
GMT-MIKNO-INVERTER-18-5KW-380-380V-059,"MİKNO İNVERTER 18,5KW 380/380V",Inverter,GMT,"MİKNO İNVERTER 18,5KW 380/380V",adet,EURTRY,555.11,0,0,20,,"MİKNO İNVERTER 18,5KW 380/380V",Seri: GMT,true
GMT-MIKNO-INVERTER-22KW-380-380V-060,MİKNO İNVERTER 22KW 380/380V,Inverter,GMT,MİKNO İNVERTER 22KW 380/380V,adet,EURTRY,654.00,0,0,20,,MİKNO İNVERTER 22KW 380/380V,Seri: GMT,true
