code,name,category,brand,model,unit,currency_code,sale_price,stock_quantity,minimum_stock,vat_rate,lead_time,description,technical_summary,is_active
TB3026B,BACNET FIXED FUNCTION THERMOSTAT,Thermostats,Honeywell,TB3026B,adet,USDTRY,520.00,0,0,20,,BACNET FIXED FUNCTION THERMOSTAT,Grup: Common | Alt kategori: Electronic Thermostats | Menşei: MX | Durum: Active,true
TB3026B-W,BACNET FF THERMOSTAT WIRELESS,Thermostats,Honeywell,TB3026B-W,adet,USDTRY,1090.96,0,0,20,,BACNET FF THERMOSTAT WIRELESS,Grup: Common | Alt kategori: Electronic Thermostats | Menşei: MX | Durum: Active,true
TB3140B/U,2/4P THERMOSTAT ON/OFF BACNET 220V BLACK,Thermostats,Honeywell,TB3140B/U,adet,USDTRY,227.63,0,0,20,,2/4P THERMOSTAT ON/OFF BACNET 220V BLACK,Grup: Common | Alt kategori: Electronic Thermostats | Menşei: TR | Durum: Active,true
TB3140W/U,2/4P THERMOSTAT ON/OFF BACNET220V WHITE,Thermostats,Honeywell,TB3140W/U,adet,USDTRY,220.00,0,0,20,,2/4P THERMOSTAT ON/OFF BACNET220V WHITE,Grup: Common | Alt kategori: Electronic Thermostats | Menşei: TR | Durum: Active,true
TB3240B/U,2/4P THERMOSTAT MOD BACNET 24VAC BLACK,Thermostats,Honeywell,TB3240B/U,adet,USDTRY,248.61,0,0,20,,2/4P THERMOSTAT MOD BACNET 24VAC BLACK,Grup: Common | Alt kategori: Electronic Thermostats | Menşei: TR | Durum: Active,true
TB3240W/U,2/4P THERMOSTAT MOD BACNET 24VAC WHITE,Thermostats,Honeywell,TB3240W/U,adet,USDTRY,255.96,0,0,20,,2/4P THERMOSTAT MOD BACNET 24VAC WHITE,Grup: Common | Alt kategori: Electronic Thermostats | Menşei: TR | Durum: Active,true
TB3240WC/U,2/4P THERMOSTAT MOD BACNET 24V WHITE PRC,Thermostats,Honeywell,TB3240WC/U,adet,USDTRY,245.47,0,0,20,,2/4P THERMOSTAT MOD BACNET 24V WHITE PRC,Grup: Common | Alt kategori: Electronic Thermostats | Menşei: CN | Durum: InActive,false
TC300B-G,"COMMERCIAL TSTAT, COMM, FCU 24V, GREY",Thermostats,Honeywell,TC300B-G,adet,USDTRY,370.00,0,0,20,,"COMMERCIAL TSTAT, COMM, FCU 24V, GREY",Grup: Field Devices | Alt kategori: Digital Touchscreen Thermostats | Menşei: MX | Durum: Active,true
TC300C-G,"COMMRCL TSTAT, COMM, FCU 100-277V, GREY",Thermostats,Honeywell,TC300C-G,adet,USDTRY,360.06,0,0,20,,"COMMRCL TSTAT, COMM, FCU 100-277V, GREY",Grup: Field Devices | Alt kategori: Digital Touchscreen Thermostats | Menşei: MX | Durum: Active,true
TC320B-G,"COMMRCL TSTAT, COMM-WRLS, FCU 24V, GREY",Thermostats,Honeywell,TC320B-G,adet,USDTRY,457.32,0,0,20,,"COMMRCL TSTAT, COMM-WRLS, FCU 24V, GREY",Grup: Field Devices | Alt kategori: Digital Touchscreen Thermostats | Menşei: US | Durum: Active,true
TC320C-G,"TSTAT,  110/270VAC,WIFI, RS485, GRAY",Thermostats,Honeywell,TC320C-G,adet,USDTRY,435.67,0,0,20,,"TSTAT,  110/270VAC,WIFI, RS485, GRAY",Grup: Field Devices | Alt kategori: Digital Touchscreen Thermostats | Menşei: US | Durum: Active,true
TR100-T-G,"Commercial Wall Module, T",Sensors and Wall Modules,Honeywell,TR100-T-G,adet,USDTRY,250.44,0,0,20,,"Commercial Wall Module, T",Grup: Field Devices | Alt kategori: Module with Setpoint | Menşei: US | Durum: Active,true
TR100-THC-G,"Commercial Wall Module, THC, GREY",Sensors and Wall Modules,Honeywell,TR100-THC-G,adet,USDTRY,642.94,0,0,20,,"Commercial Wall Module, THC, GREY",Grup: Field Devices | Alt kategori: Module with Setpoint | Menşei: US | Durum: Active,true
TR100-TH-G,"Commercial Wall Module, TH, GREY",Sensors and Wall Modules,Honeywell,TR100-TH-G,adet,USDTRY,335.00,0,0,20,,"Commercial Wall Module, TH, GREY",Grup: Field Devices | Alt kategori: Module with Setpoint | Menşei: US | Durum: Active,true
TR120,TOUCHSCREEN WALL MODULE,Sensors and Wall Modules,Honeywell,TR120,adet,USDTRY,402.36,0,0,20,,TOUCHSCREEN WALL MODULE,Grup: Field Devices | Alt kategori: Module with Setpoint | Menşei: MX | Durum: Active,true
TR120-H,TOUCHSCREEN WALL MODULE WITH HUMIDITY,Sensors and Wall Modules,Honeywell,TR120-H,adet,USDTRY,503.98,0,0,20,,TOUCHSCREEN WALL MODULE WITH HUMIDITY,Grup: Field Devices | Alt kategori: Module with Setpoint | Menşei: MX | Durum: Active,true
TR40,"TR40 WALL MODULE, TEMP, SYLK",Sensors and Wall Modules,Honeywell,TR40,adet,USDTRY,85.03,0,0,20,,"TR40 WALL MODULE, TEMP, SYLK",Grup: Field Devices | Alt kategori: Comfort Sensors | Menşei: GB | Durum: Active,true
TR40-H,"TR40 WALL MODULE, TEMP, RH, SYLK",Sensors and Wall Modules,Honeywell,TR40-H,adet,USDTRY,246.81,0,0,20,,"TR40 WALL MODULE, TEMP, RH, SYLK",Grup: Field Devices | Alt kategori: Comfort Sensors | Menşei: GB | Durum: Active,true
TR42,"TR42 LCD WALL MODULE, TEMP, SYLK",Sensors and Wall Modules,Honeywell,TR42,adet,USDTRY,128.59,0,0,20,,"TR42 LCD WALL MODULE, TEMP, SYLK",Grup: Field Devices | Alt kategori: Module with Setpoint | Menşei: GB | Durum: Active,true
TR42-CO2,"TR42 LCD WALL MODULE, TEMP, CO2, SYLK",Sensors and Wall Modules,Honeywell,TR42-CO2,adet,USDTRY,954.04,0,0,20,,"TR42 LCD WALL MODULE, TEMP, CO2, SYLK",Grup: Field Devices | Alt kategori: Module with Setpoint | Menşei: GB | Durum: Active,true
TR42-E,"TR42 LCD WALL MODULE, TEMP, SYLK",Sensors and Wall Modules,Honeywell,TR42-E,adet,USDTRY,75.00,0,0,20,,"TR42 LCD WALL MODULE, TEMP, SYLK",Grup: Field Devices | Alt kategori: Comfort Sensors | Menşei: CN | Durum: Active,true
TR42-E-PACK,"WALL MODULE, BULK PACK, 20 PER PACK",Sensors and Wall Modules,Honeywell,TR42-E-PACK,adet,USDTRY,1060.00,0,0,20,,"WALL MODULE, BULK PACK, 20 PER PACK",Grup: Field Devices | Alt kategori: Module with Setpoint | Menşei: CN | Durum: InActive,false
TR42-H,"TR42 LCD WALL MODULE, TEMP, RH, SYLK",Sensors and Wall Modules,Honeywell,TR42-H,adet,USDTRY,325.00,0,0,20,,"TR42 LCD WALL MODULE, TEMP, RH, SYLK",Grup: Field Devices | Alt kategori: Module with Setpoint | Menşei: GB | Durum: Active,true
TR42-H-CO2,"TR42 LCD WALL MODULE, TEMP, RH, CO2, SYL",Sensors and Wall Modules,Honeywell,TR42-H-CO2,adet,USDTRY,974.78,0,0,20,,"TR42 LCD WALL MODULE, TEMP, RH, CO2, SYL",Grup: Field Devices | Alt kategori: Module with Setpoint | Menşei: GB | Durum: Active,true
TR71/U,ZIO LCD/SYLK BUS WALL MODULE,Sensors and Wall Modules,Honeywell,TR71/U,adet,USDTRY,171.11,0,0,20,,ZIO LCD/SYLK BUS WALL MODULE,Grup: Field Devices | Alt kategori: Module with Setpoint | Menşei: MX | Durum: Active,true
TR71-H/U,ZIO LCD/SYLK BUS WALL MODULE W/ HUM,Sensors and Wall Modules,Honeywell,TR71-H/U,adet,USDTRY,325.62,0,0,20,,ZIO LCD/SYLK BUS WALL MODULE W/ HUM,Grup: Field Devices | Alt kategori: Comfort Sensors | Menşei: MX | Durum: Active,true
TR75/U,"ZIO PLUS LCD/SYLK WALL SENSOR,SCHEDULING",Sensors and Wall Modules,Honeywell,TR75/U,adet,USDTRY,445.00,0,0,20,,"ZIO PLUS LCD/SYLK WALL SENSOR,SCHEDULING",Grup: Field Devices | Alt kategori: Comfort Sensors | Menşei: MX | Durum: Active,true
TS3B4BMB/H,TS3B4BMB/H,Thermostats,Honeywell,TS3B4BMB/H,adet,USDTRY,122.00,0,0,20,,TS3B4BMB/H,Grup: Field Devices | Alt kategori: Electronic Thermostats | Menşei: CN | Durum: Active,true
TS3B4BMB/N,TS3B4BMB/N,Thermostats,Honeywell,TS3B4BMB/N,adet,USDTRY,104.00,0,0,20,,TS3B4BMB/N,Grup: Field Devices | Alt kategori: Electronic Thermostats | Menşei: CN | Durum: Active,true
TS3B4BMB/N-EMR,TS3B4BMB/N-EMR,Thermostats,Honeywell,TS3B4BMB/N-EMR,adet,USDTRY,94.00,0,0,20,,TS3B4BMB/N-EMR,Grup: Field Devices | Alt kategori: Electronic Thermostats | Menşei: CN | Durum: Active,true
TS3B4BME/H,TS3B4BME/H,Thermostats,Honeywell,TS3B4BME/H,adet,USDTRY,130.00,0,0,20,,TS3B4BME/H,Grup: Field Devices | Alt kategori: Electronic Thermostats | Menşei: CN | Durum: Active,true
TS3B4BME/N,TS3B4BME/N,Thermostats,Honeywell,TS3B4BME/N,adet,USDTRY,102.00,0,0,20,,TS3B4BME/N,Grup: Field Devices | Alt kategori: Electronic Thermostats | Menşei: CN | Durum: Active,true
TS3B4WMB/H,TS3B4WMB/H,Thermostats,Honeywell,TS3B4WMB/H,adet,USDTRY,128.00,0,0,20,,TS3B4WMB/H,Grup: Field Devices | Alt kategori: Electronic Thermostats | Menşei: CN | Durum: Active,true
TS3B4WMB/N,TS3B4WMB/N,Thermostats,Honeywell,TS3B4WMB/N,adet,USDTRY,94.00,0,0,20,,TS3B4WMB/N,Grup: Field Devices | Alt kategori: Electronic Thermostats | Menşei: CN | Durum: Active,true
TS3B4WMB/N-EMR,TS3B4WMB/N-EMR,Thermostats,Honeywell,TS3B4WMB/N-EMR,adet,USDTRY,94.00,0,0,20,,TS3B4WMB/N-EMR,Grup: Field Devices | Alt kategori: Electronic Thermostats | Menşei: CN | Durum: Active,true
TS3B4WME/H,TS3B4WME/H,Thermostats,Honeywell,TS3B4WME/H,adet,USDTRY,115.00,0,0,20,,TS3B4WME/H,Grup: Field Devices | Alt kategori: Electronic Thermostats | Menşei: CN | Durum: Active,true
TS3B4WME/N,TS3B4WME/N,Thermostats,Honeywell,TS3B4WME/N,adet,USDTRY,100.00,0,0,20,,TS3B4WME/N,Grup: Field Devices | Alt kategori: Electronic Thermostats | Menşei: CN | Durum: Active,true
TS3E4BMB/H,TS3E4BMB/H,Thermostats,Honeywell,TS3E4BMB/H,adet,USDTRY,98.00,0,0,20,,TS3E4BMB/H,Grup: Field Devices | Alt kategori: Electronic Thermostats | Menşei: CN | Durum: Active,true
TS3E4BMB/N,TS3E4BMB/N,Thermostats,Honeywell,TS3E4BMB/N,adet,USDTRY,89.00,0,0,20,,TS3E4BMB/N,Grup: Field Devices | Alt kategori: Electronic Thermostats | Menşei: CN | Durum: Active,true
TS3E4BMB/N-EMR,TS3E4BMB/N-EMR,Thermostats,Honeywell,TS3E4BMB/N-EMR,adet,USDTRY,89.00,0,0,20,,TS3E4BMB/N-EMR,Grup: Field Devices | Alt kategori: Electronic Thermostats | Menşei: CN | Durum: Active,true
TS3E4BME/H,TS3E4BME/H,Thermostats,Honeywell,TS3E4BME/H,adet,USDTRY,102.00,0,0,20,,TS3E4BME/H,Grup: Field Devices | Alt kategori: Electronic Thermostats | Menşei: CN | Durum: Active,true
TS3E4BME/N,TS3E4BME/N,Thermostats,Honeywell,TS3E4BME/N,adet,USDTRY,108.00,0,0,20,,TS3E4BME/N,Grup: Field Devices | Alt kategori: Electronic Thermostats | Menşei: CN | Durum: Active,true
TS3E4WMB/H,TS3E4WMB/H,Thermostats,Honeywell,TS3E4WMB/H,adet,USDTRY,98.00,0,0,20,,TS3E4WMB/H,Grup: Field Devices | Alt kategori: Electronic Thermostats | Menşei: CN | Durum: Active,true
TS3E4WMB/N,TS3E4WMB/N,Thermostats,Honeywell,TS3E4WMB/N,adet,USDTRY,89.00,0,0,20,,TS3E4WMB/N,Grup: Field Devices | Alt kategori: Electronic Thermostats | Menşei: CN | Durum: Active,true
TS3E4WMB/N-EMR,TS3E4WMB/N-EMR,Thermostats,Honeywell,TS3E4WMB/N-EMR,adet,USDTRY,89.00,0,0,20,,TS3E4WMB/N-EMR,Grup: Field Devices | Alt kategori: Electronic Thermostats | Menşei: CN | Durum: Active,true
TS3E4WME/H,TS3E4WME/H,Thermostats,Honeywell,TS3E4WME/H,adet,USDTRY,102.00,0,0,20,,TS3E4WME/H,Grup: Field Devices | Alt kategori: Electronic Thermostats | Menşei: CN | Durum: Active,true
TS3E4WME/N,TS3E4WME/N,Thermostats,Honeywell,TS3E4WME/N,adet,USDTRY,95.00,0,0,20,,TS3E4WME/N,Grup: Field Devices | Alt kategori: Electronic Thermostats | Menşei: CN | Durum: Active,true
TS6B4BMB/H,TS6B4BMB/H,Thermostats,Honeywell,TS6B4BMB/H,adet,USDTRY,115.00,0,0,20,,TS6B4BMB/H,Grup: Field Devices | Alt kategori: Electronic Thermostats | Menşei: CN | Durum: Active,true
TS6B4BMB/N,TS6B4BMB/N,Thermostats,Honeywell,TS6B4BMB/N,adet,USDTRY,105.00,0,0,20,,TS6B4BMB/N,Grup: Field Devices | Alt kategori: Electronic Thermostats | Menşei: CN | Durum: Active,true
TS6B4BME/H,TS6B4BME/H,Thermostats,Honeywell,TS6B4BME/H,adet,USDTRY,115.00,0,0,20,,TS6B4BME/H,Grup: Field Devices | Alt kategori: Electronic Thermostats | Menşei: CN | Durum: Active,true
TS6B4BME/N,TS6B4BME/N,Thermostats,Honeywell,TS6B4BME/N,adet,USDTRY,107.00,0,0,20,,TS6B4BME/N,Grup: Field Devices | Alt kategori: Electronic Thermostats | Menşei: CN | Durum: Active,true
TS6B4WMB/H,TS6B4WMB/H,Thermostats,Honeywell,TS6B4WMB/H,adet,USDTRY,110.00,0,0,20,,TS6B4WMB/H,Grup: Field Devices | Alt kategori: Electronic Thermostats | Menşei: CN | Durum: Active,true
TS6B4WMB/N,TS6B4WMB/N,Thermostats,Honeywell,TS6B4WMB/N,adet,USDTRY,102.00,0,0,20,,TS6B4WMB/N,Grup: Field Devices | Alt kategori: Electronic Thermostats | Menşei: CN | Durum: Active,true
TS6B4WME/H,TS6B4WME/H,Thermostats,Honeywell,TS6B4WME/H,adet,USDTRY,115.00,0,0,20,,TS6B4WME/H,Grup: Field Devices | Alt kategori: Electronic Thermostats | Menşei: CN | Durum: Active,true
TS6B4WME/N,TS6B4WME/N,Thermostats,Honeywell,TS6B4WME/N,adet,USDTRY,107.00,0,0,20,,TS6B4WME/N,Grup: Field Devices | Alt kategori: Electronic Thermostats | Menşei: CN | Durum: Active,true
TS8B4BMB/H,TS8B4BMB/H,Thermostats,Honeywell,TS8B4BMB/H,adet,USDTRY,95.00,0,0,20,,TS8B4BMB/H,Grup: Field Devices | Alt kategori: Electronic Thermostats | Menşei: CN | Durum: Active,true
TS8B4BMB/N,TS8B4BMB/N,Thermostats,Honeywell,TS8B4BMB/N,adet,USDTRY,80.00,0,0,20,,TS8B4BMB/N,Grup: Field Devices | Alt kategori: Electronic Thermostats | Menşei: CN | Durum: Active,true
TS8B4WMB/H,TS8B4WMB/H,Thermostats,Honeywell,TS8B4WMB/H,adet,USDTRY,93.00,0,0,20,,TS8B4WMB/H,Grup: Field Devices | Alt kategori: Electronic Thermostats | Menşei: CN | Durum: Active,true
TS8B4WMB/N,TS8B4WMB/N,Thermostats,Honeywell,TS8B4WMB/N,adet,USDTRY,80.00,0,0,20,,TS8B4WMB/N,Grup: Field Devices | Alt kategori: Electronic Thermostats | Menşei: CN | Durum: Active,true
TS9B4BME/H,TS9B4BME/H,Thermostats,Honeywell,TS9B4BME/H,adet,USDTRY,105.00,0,0,20,,TS9B4BME/H,Grup: Field Devices | Alt kategori: Electronic Thermostats | Menşei: CN | Durum: Active,true
TS9B4BME/N,TS9B4BME/N,Thermostats,Honeywell,TS9B4BME/N,adet,USDTRY,88.00,0,0,20,,TS9B4BME/N,Grup: Field Devices | Alt kategori: Electronic Thermostats | Menşei: CN | Durum: Active,true
TS9B4WME/H,TS9B4WME/H,Thermostats,Honeywell,TS9B4WME/H,adet,USDTRY,105.00,0,0,20,,TS9B4WME/H,Grup: Field Devices | Alt kategori: Electronic Thermostats | Menşei: CN | Durum: Active,true
TS9B4WME/N,TS9B4WME/N,Thermostats,Honeywell,TS9B4WME/N,adet,USDTRY,88.00,0,0,20,,TS9B4WME/N,Grup: Field Devices | Alt kategori: Electronic Thermostats | Menşei: CN | Durum: Active,true
TS9E4BME/H,TS9E4BME/H,Thermostats,Honeywell,TS9E4BME/H,adet,USDTRY,103.00,0,0,20,,TS9E4BME/H,Grup: Field Devices | Alt kategori: Electronic Thermostats | Menşei: CN | Durum: Active,true
TS9E4BME/N,TS9E4BME/N,Thermostats,Honeywell,TS9E4BME/N,adet,USDTRY,92.00,0,0,20,,TS9E4BME/N,Grup: Field Devices | Alt kategori: Electronic Thermostats | Menşei: CN | Durum: Active,true
TS9E4WME/H,TS9E4WME/H,Thermostats,Honeywell,TS9E4WME/H,adet,USDTRY,103.00,0,0,20,,TS9E4WME/H,Grup: Field Devices | Alt kategori: Electronic Thermostats | Menşei: CN | Durum: Active,true
TS9E4WME/N,TS9E4WME/N,Thermostats,Honeywell,TS9E4WME/N,adet,USDTRY,92.00,0,0,20,,TS9E4WME/N,Grup: Field Devices | Alt kategori: Electronic Thermostats | Menşei: CN | Durum: Active,true
WL8B2WB/B,"FCU Tstat, 2 pipe, bulk",Thermostats,Honeywell,WL8B2WB/B,adet,USDTRY,35.57,0,0,20,,"FCU Tstat, 2 pipe, bulk",Grup: Field Devices | Alt kategori: Electronic Thermostats | Menşei: CN | Durum: Active,true
WL8B2WB-R/B,"FCU Tstat, 2 pipe, keycard/remote sensor",Thermostats,Honeywell,WL8B2WB-R/B,adet,USDTRY,37.65,0,0,20,,"FCU Tstat, 2 pipe, keycard/remote sensor",Grup: Field Devices | Alt kategori: Electronic Thermostats | Menşei: CN | Durum: Active,true
WL8B4WB/B,"FCU Tstat, 2/4 pipe, bulk",Thermostats,Honeywell,WL8B4WB/B,adet,USDTRY,37.00,0,0,20,,"FCU Tstat, 2/4 pipe, bulk",Grup: Field Devices | Alt kategori: Electronic Thermostats | Menşei: CN | Durum: Active,true
WL8B4WB-R/B,"FCU Tstat, 2/4 pipe,keycard/remote senso",Thermostats,Honeywell,WL8B4WB-R/B,adet,USDTRY,37.65,0,0,20,,"FCU Tstat, 2/4 pipe,keycard/remote senso",Grup: Field Devices | Alt kategori: Electronic Thermostats | Menşei: CN | Durum: Active,true
WL9B2DC-R/B,"Tstat, 2 pipe,black color,bulk pack",Thermostats,Honeywell,WL9B2DC-R/B,adet,USDTRY,51.36,0,0,20,,"Tstat, 2 pipe,black color,bulk pack",Grup: Field Devices | Alt kategori: Electronic Thermostats | Menşei: CN | Durum: Active,true
WL9B2WC-R/B,"Tstat, 2 pipe,white color,bulk pack",Thermostats,Honeywell,WL9B2WC-R/B,adet,USDTRY,44.50,0,0,20,,"Tstat, 2 pipe,white color,bulk pack",Grup: Field Devices | Alt kategori: Electronic Thermostats | Menşei: CN | Durum: Active,true
WL9B4DC-R/B,"Tstat, 4 pipe,black color,bulk pack",Thermostats,Honeywell,WL9B4DC-R/B,adet,USDTRY,51.73,0,0,20,,"Tstat, 4 pipe,black color,bulk pack",Grup: Field Devices | Alt kategori: Electronic Thermostats | Menşei: CN | Durum: Active,true
WL9B4WC-R/B,"Tstat, 4 pipe,white color,bulk pack",Thermostats,Honeywell,WL9B4WC-R/B,adet,USDTRY,45.00,0,0,20,,"Tstat, 4 pipe,white color,bulk pack",Grup: Field Devices | Alt kategori: Electronic Thermostats | Menşei: CN | Durum: Active,true
WL-BOX,Color paper box for WL series,Thermostats,Honeywell,WL-BOX,adet,USDTRY,155.55,0,0,20,,Color paper box for WL series,Grup: Field Devices | Alt kategori: Electronic Thermostats | Menşei: CN | Durum: Active,true
WLFB28WFH/B,"Heating Tstat, bulk",Thermostats,Honeywell,WLFB28WFH/B,adet,USDTRY,31.57,0,0,20,,"Heating Tstat, bulk",Grup: Field Devices | Alt kategori: Electronic Thermostats | Menşei: CN | Durum: Active,true
WS3B2WB/U,"2 PIPE FCU TSTAT,100-240VAC, MODULATING",Thermostats,Honeywell,WS3B2WB/U,adet,USDTRY,85.03,0,0,20,,"2 PIPE FCU TSTAT,100-240VAC, MODULATING",Grup: Field Devices | Alt kategori: Electronic Thermostats | Menşei: CN | Durum: Active,true
WS3B4WB/U,"2/4 FCU TSTAT,100-240VAC, MODULATING",Thermostats,Honeywell,WS3B4WB/U,adet,USDTRY,97.48,0,0,20,,"2/4 FCU TSTAT,100-240VAC, MODULATING",Grup: Field Devices | Alt kategori: Electronic Thermostats | Menşei: CN | Durum: Active,true
WS3E2WB/U,"2 PIPE FCU TSTAT, 24VAC, MODULATING",Thermostats,Honeywell,WS3E2WB/U,adet,USDTRY,77.00,0,0,20,,"2 PIPE FCU TSTAT, 24VAC, MODULATING",Grup: Field Devices | Alt kategori: Electronic Thermostats | Menşei: CN | Durum: Active,true
WS3E2WMC/U,WALL MODULE MOD 24VAC META-SPP CARD,Thermostats,Honeywell,WS3E2WMC/U,adet,USDTRY,85.03,0,0,20,,WALL MODULE MOD 24VAC META-SPP CARD,Grup: Field Devices | Alt kategori: Electronic Thermostats | Menşei: CN | Durum: Active,true
WS3E2WMR/U,WALL MODULE MOD 24VAC META-SPP SENSOR,Thermostats,Honeywell,WS3E2WMR/U,adet,USDTRY,79.00,0,0,20,,WALL MODULE MOD 24VAC META-SPP SENSOR,Grup: Field Devices | Alt kategori: Electronic Thermostats | Menşei: CN | Durum: Active,true
WS3E4WB/U,"2/4 PIPE FCU TSTAT, 24VAC, MODULATING",Thermostats,Honeywell,WS3E4WB/U,adet,USDTRY,87.11,0,0,20,,"2/4 PIPE FCU TSTAT, 24VAC, MODULATING",Grup: Field Devices | Alt kategori: Electronic Thermostats | Menşei: CN | Durum: Active,true
WS8B2WB/U,"2 pipeline WM,100-240Vac,50/60Hz",Thermostats,Honeywell,WS8B2WB/U,adet,USDTRY,51.00,0,0,20,,"2 pipeline WM,100-240Vac,50/60Hz",Grup: Field Devices | Alt kategori: Electronic Thermostats | Menşei: CN | Durum: Active,true
WS8B2WMC/U,WALL MODULE ON/OFF 240V META-SPP CARD,Thermostats,Honeywell,WS8B2WMC/U,adet,USDTRY,72.59,0,0,20,,WALL MODULE ON/OFF 240V META-SPP CARD,Grup: Field Devices | Alt kategori: Electronic Thermostats | Menşei: CN | Durum: Active,true
WS8B2WMR/U,WALL MODULE ON/OFF 240V META-SPP SENSOR,Thermostats,Honeywell,WS8B2WMR/U,adet,USDTRY,63.26,0,0,20,,WALL MODULE ON/OFF 240V META-SPP SENSOR,Grup: Field Devices | Alt kategori: Electronic Thermostats | Menşei: CN | Durum: Active,true
WS8B4WB/U,"2/4 pipeline WM,100-240Vac,50/60Hz",Thermostats,Honeywell,WS8B4WB/U,adet,USDTRY,53.00,0,0,20,,"2/4 pipeline WM,100-240Vac,50/60Hz",Grup: Field Devices | Alt kategori: Electronic Thermostats | Menşei: CN | Durum: Active,true
WS9B2WB/U,2P WALL MODULE MODBUS 240VAC 9600BIT,Thermostats,Honeywell,WS9B2WB/U,adet,USDTRY,81.00,0,0,20,,2P WALL MODULE MODBUS 240VAC 9600BIT,Grup: Field Devices | Alt kategori: Electronic Thermostats | Menşei: CN | Durum: Active,true
WS9B4WB/U,2/4P WALL MODULE MODBUS 240VAC 9600BIT,Thermostats,Honeywell,WS9B4WB/U,adet,USDTRY,79.00,0,0,20,,2/4P WALL MODULE MODBUS 240VAC 9600BIT,Grup: Field Devices | Alt kategori: Electronic Thermostats | Menşei: CN | Durum: Active,true
WS9E2WB/U,"WALL MOD FOR FCU 2 PIPES, ON/OFF MODBUS",Thermostats,Honeywell,WS9E2WB/U,adet,USDTRY,103.70,0,0,20,,"WALL MOD FOR FCU 2 PIPES, ON/OFF MODBUS",Grup: Field Devices | Alt kategori: Electronic Thermostats | Menşei: CN | Durum: Active,true
WS9E4WB/U,"WALL MOD FCU 2/4 PIPES, ON/OFF MODBUS",Thermostats,Honeywell,WS9E4WB/U,adet,USDTRY,103.70,0,0,20,,"WALL MOD FCU 2/4 PIPES, ON/OFF MODBUS",Grup: Field Devices | Alt kategori: Electronic Thermostats | Menşei: CN | Durum: Active,true
WS-BOX,Color paper box for WS series,Thermostats,Honeywell,WS-BOX,adet,USDTRY,155.55,0,0,20,,Color paper box for WS series,Grup: Field Devices | Alt kategori: Electronic Thermostats | Menşei: CN | Durum: Active,true
WTS3B4BMB/H,"T,220V,0-10V,Hum",Thermostats,Honeywell,WTS3B4BMB/H,adet,USDTRY,126.51,0,0,20,,"T,220V,0-10V,Hum",Grup: Field Devices | Alt kategori: Electronic Thermostats | Menşei: CN | Durum: Active,true
WTS3B4BMB/N,"T,220V,0-10V",Thermostats,Honeywell,WTS3B4BMB/N,adet,USDTRY,107.85,0,0,20,,"T,220V,0-10V",Grup: Field Devices | Alt kategori: Electronic Thermostats | Menşei: CN | Durum: Active,true
WTS3B4BME/H,"T,220V,0-10V,Modbus,Hum",Thermostats,Honeywell,WTS3B4BME/H,adet,USDTRY,135.00,0,0,20,,"T,220V,0-10V,Modbus,Hum",Grup: Field Devices | Alt kategori: Electronic Thermostats | Menşei: CN | Durum: Active,true
WTS3B4BME/N,"T,220V,0-10V,Modbus",Thermostats,Honeywell,WTS3B4BME/N,adet,USDTRY,105.77,0,0,20,,"T,220V,0-10V,Modbus",Grup: Field Devices | Alt kategori: Electronic Thermostats | Menşei: CN | Durum: Active,true
WTS3B4RMB/H,WTS Thermostat，Ele-heating,Thermostats,Honeywell,WTS3B4RMB/H,adet,USDTRY,126.51,0,0,20,,WTS Thermostat，Ele-heating,Grup: Field Devices | Alt kategori: Electronic Thermostats | Durum: Active,true
WTS3B4RMB/N,WTS Thermostat，Ele-heating,Thermostats,Honeywell,WTS3B4RMB/N,adet,USDTRY,97.48,0,0,20,,WTS Thermostat，Ele-heating,Grup: Field Devices | Alt kategori: Electronic Thermostats | Menşei: CH | Durum: Active,true
WTS3B4RME/H,WTS Thermostat，Ele-heating,Thermostats,Honeywell,WTS3B4RME/H,adet,USDTRY,122.37,0,0,20,,WTS Thermostat，Ele-heating,Grup: Field Devices | Alt kategori: Electronic Thermostats | Menşei: CH | Durum: Active,true
WTS3B4RME/N,WTS Thermostat，Ele-heating,Thermostats,Honeywell,WTS3B4RME/N,adet,USDTRY,113.03,0,0,20,,WTS Thermostat，Ele-heating,Grup: Field Devices | Alt kategori: Electronic Thermostats | Durum: Active,true
WTS3B4WMB/H,"T,220V,0-10V,Hum",Thermostats,Honeywell,WTS3B4WMB/H,adet,USDTRY,132.74,0,0,20,,"T,220V,0-10V,Hum",Grup: Field Devices | Alt kategori: Electronic Thermostats | Menşei: CH | Durum: Active,true
WTS3B4WMB/N,"T,220V,0-10V",Thermostats,Honeywell,WTS3B4WMB/N,adet,USDTRY,97.48,0,0,20,,"T,220V,0-10V",Grup: Field Devices | Alt kategori: Electronic Thermostats | Menşei: CN | Durum: Active,true
WTS3B4WME/H,"T,220V,0-10V,Modbus,Hum",Thermostats,Honeywell,WTS3B4WME/H,adet,USDTRY,119.25,0,0,20,,"T,220V,0-10V,Modbus,Hum",Grup: Field Devices | Alt kategori: Electronic Thermostats | Menşei: CN | Durum: Active,true
WTS3B4WME/N,"T,220V,0-10V,Modbus",Thermostats,Honeywell,WTS3B4WME/N,adet,USDTRY,103.70,0,0,20,,"T,220V,0-10V,Modbus",Grup: Field Devices | Alt kategori: Electronic Thermostats | Menşei: CN | Durum: Active,true
